BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0


67270,-1.1900066001273987E-05,67270,-0.99880106289694137,67270,0.0005267790241241455,67270,27.840739483022691,67270,0,67270,27.84,67270,0.00053,67270,-0.00174,67270,-4.6512,67270,16.1568,67270,0,67270,0,67270,0.006694793701171875,67270,27.863731384277344,67270,-3.8583069024863685,67270,2043.9528601287968,67270,90,67270,62.158,67270,15,67270,15,67270,41,67270,104
67280,6.8837674525304706E-06,67280,-0.99906677296958335,67280,0.0005269500007629394,67280,27.830734266614915,67280,0,67280,27.83,67280,0.00053,67280,-0.00173,67280,-4.9776,67280,16.1568,67280,0,67280,0,67280,0.0067806243896484375,67280,27.853603363037109,67280,-3.8582344548356309,67280,2043.9499631640615,67280,90,67280,62.168,67280,15,67280,15,67280,41,67280,114
67290,-1.1382130609490397E-05,67290,-0.99882836084902615,67290,0.0005267790241241455,67290,27.82073589091301,67290,0,67290,27.82,67290,0.00053,67290,-0.00173,67290,-4.7328,67290,16.646399999999996,67290,0,67290,0,67290,0.007038116455078125,67290,27.843561172485352,67290,-3.8581618993112876,67290,2043.9504164487344,67290,90,67290,62.178,67290,15,67290,15,67290,41,67290,124
67300,1.7812835192911038E-05,67300,-0.99817637071948084,67300,0.0005271209774017334,67300,27.810747092199328,67300,0,67300,27.81,67300,0.00053,67300,-0.00175,67300,-4.1615999999999991,67300,16.646399999999996,67300,0,67300,0,67300,0.006866455078125,67300,27.833433151245117,67300,-3.8580896334909496,67300,2043.9540665372172,67300,90,67300,62.188,67300,15,67300,15,67300,41,67300,134
67310,2.1058458337253968E-05,67310,-0.99846086108037013,67310,0.0005271209774017334,67310,27.800750768709186,67310,0,67310,27.8,67310,0.00053,67310,-0.00175,67310,-4.4064,67310,15.912,67310,0,67310,0,67310,0.007038116455078125,67310,27.823390960693359,67310,-3.858019856612346,67310,2043.9609422092781,67310,90,67310,62.198,67310,15,67310,15,67310,41,67310,144
67320,5.5957221387100407E-06,67320,-0.99864819539024907,67320,0.0005269500007629394,67320,27.790751195883754,67320,0,67320,27.79,67320,0.00053,67320,-0.00175,67320,-4.488,67320,16.1568,67320,0,67320,0,67320,0.0067806243896484375,67320,27.813520431518555,67320,-3.8579529705372053,67320,2043.971352864065,67320,90,67320,62.208,67320,15,67320,15,67320,41,67320,154
67330,2.2425941386107518E-05,67330,-0.99986382628611226,67330,0.0005271209774017334,67330,27.780734692311288,67330,0,67330,27.78,67330,0.00053,67330,-0.00174,67330,-4.2432,67330,15.912,67330,0,67330,0,67330,0.0069522857666015625,67330,27.80364990234375,67330,-3.8578880664641133,67330,2043.9853582174424,67330,90,67330,62.218,67330,15,67330,15,67330,41,67330,164
67340,2.35220111675861E-05,67340,-1.0006834602448147,67340,0.0005271209774017334,67340,27.770710321927073,67340,0,67340,27.77,67340,0.00053,67340,-0.00172,67340,-4.488,67340,15.912,67340,0,67340,0,67340,0.006866455078125,67340,27.793436050415039,67340,-3.857824478000079,67340,2044.0023859197886,67340,90,67340,62.228,67340,15,67340,15,67340,41,67340,174
67350,-2.6294203323795327E-05,67350,-1.0006916773435133,67350,0.0005266080474853515,67350,27.760692108178141,67350,0,67350,27.76,67350,0.00053,67350,-0.0017,67350,-4.1615999999999991,67350,16.4832,67350,0,67350,0,67350,0.0069522857666015625,67350,27.783222198486328,67350,-3.8577621860274167,67350,2044.0206013365857,67350,90,67350,62.238,67350,15,67350,15,67350,41,67350,184
67360,2.545326185123323E-05,67360,-1.0000647046017042,67360,0.0005271209774017334,67360,27.750684839558602,67360,0,67360,27.75,67360,0.00053,67360,-0.00169,67360,-4.08,67360,16.32,67360,0,67360,0,67360,0.006866455078125,67360,27.773265838623047,67360,-3.8577011392644547,67360,2044.0373024334756,67360,90,67360,62.248,67360,15,67360,15,67360,41,67360,194
67370,-4.4151571102110842E-06,67370,-0.99878453493970087,67370,0.0005267790241241455,67370,27.740693988633158,67370,0,67370,27.74,67370,0.00053,67370,-0.0017,67370,-4.7328,67370,15.504,67370,0,67370,0,67370,0.006866455078125,67370,27.763395309448242,67370,-3.85763962687693,67370,2044.0497483885329,67370,90,67370,62.258,67370,15,67370,15,67370,41,67370,204
67380,-3.233763430541631E-06,67380,-0.998875670900974,67380,0.0005267790241241455,67380,27.730694757843018,67380,0,67380,27.73,67380,0.00053,67380,-0.0017,67380,-4.7328,67380,15.8304,67380,0,67380,0,67380,0.007038116455078125,67380,27.753696441650391,67380,-3.8575758322312277,67380,2044.0560524987091,67380,90,67380,62.268,67380,15,67380,15,67380,41,67380,214
67390,-4.2641312194826235E-06,67390,-0.9980065412251844,67390,0.0005267790241241455,67390,27.720703564882282,67390,0,67390,27.72,67390,0.00053,67390,-0.0017,67390,-4.08,67390,16.1568,67390,0,67390,0,67390,0.0069522857666015625,67390,27.743310928344727,67390,-3.8575089745894147,67390,2044.0554286175288,67390,90,67390,62.278,67390,15,67390,15,67390,41,67390,224
67400,-3.3998154606949051E-05,67400,-0.99692047168719067,67400,0.00052643707084655761,67400,27.710726224350932,67400,0,67400,27.71,67400,0.00053,67400,-0.00172,67400,-5.1408000000000005,67400,16.1568,67400,0,67400,0,67400,0.006694793701171875,67400,27.733440399169922,67400,-3.857437958749959,67400,2044.0477173714794,67400,90,67400,62.288,67400,15,67400,15,67400,41,67400,234
67410,-9.4394912155335766E-06,67410,-0.99691949961610449,67410,0.0005266080474853515,67410,27.700742214131356,67410,0,67410,27.7,67410,0.00053,67410,-0.00174,67410,-4.896,67410,16.8912,67410,0,67410,0,67410,0.007038116455078125,67410,27.723484039306641,67410,-3.8573617147540431,67410,2044.0340084702953,67410,90,67410,62.298,67410,15,67410,15,67410,41,67410,244
67420,2.3304752410083398E-05,67420,-0.99781427441004122,67420,0.0005269500007629394,67420,27.690745890641214,67420,0,67420,27.69,67420,0.00053,67420,-0.00174,67420,-4.4064,67420,16.4832,67420,0,67420,0,67420,0.006694793701171875,67420,27.713441848754883,67420,-3.8572762895777175,67420,2044.0166231628755,67420,90,67420,62.308,67420,15,67420,15,67420,41,67420,254
67430,-2.7226276249042816E-05,67430,-0.99852145173568452,67430,0.00052643707084655761,67430,27.6807427264452,67430,0,67430,27.68,67430,0.00053,67430,-0.00174,67430,-4.4064,67430,15.8304,67430,0,67430,0,67430,0.0071239471435546875,67430,27.703313827514648,67430,-3.857180450798805,67430,2043.9982754167379,67430,90,67430,62.318,67430,15,67430,15,67430,41,67430,264
67440,8.7341828066561175E-06,67440,-0.99870974188072226,67440,0.0005267790241241455,67440,27.670739049196246,67440,0,67440,27.67,67440,0.00053,67440,-0.00174,67440,-4.2432,67440,16.32,67440,0,67440,0,67440,0.006866455078125,67440,27.693357467651367,67440,-3.8570745813489067,67440,2043.9811349810925,67440,90,67440,62.328,67440,15,67440,15,67440,41,67440,274
67450,-2.1052681131084129E-05,67450,-0.99902539949441871,67450,0.00052643707084655761,67450,27.660734687876705,67450,0,67450,27.66,67450,0.00053,67450,-0.00173,67450,-4.4064,67450,16.0752,67450,0,67450,0,67450,0.0072956085205078125,67450,27.683229446411133,67450,-3.856958439875191,67450,2043.9665481251875,67450,90,67450,62.338,67450,15,67450,15,67450,41,67450,284
67460,1.2064567599924095E-05,67460,-0.99932936657248894,67460,0.0005267790241241455,67460,27.650724340939522,67460,0,67460,27.65,67460,0.00053,67460,-0.00172,67460,-4.4064,67460,15.912,67460,0,67460,0,67460,0.006866455078125,67460,27.673187255859375,67460,-3.8568319246359546,67460,2043.9552892568338,67460,90,67460,62.348,67460,15,67460,15,67460,41,67460,294
67470,2.7919588988746889E-06,67470,-0.99856377761772819,67470,0.0005266080474853515,67470,27.64073126678467,67470,0,67470,27.64,67470,0.00053,67470,-0.00173,67470,-5.2223999999999995,67470,16.646399999999996,67470,0,67470,0,67470,0.0069522857666015625,67470,27.662973403930664,67470,-3.8566957095903254,67470,2043.9473681069219,67470,90,67470,62.358,67470,15,67470,15,67470,41,67470,304
67480,-2.7097659848175125E-05,67480,-0.998528093315692,67480,0.00052626609420776361,67480,27.630735114312174,67480,0,67480,27.63,67480,0.00053,67480,-0.00174,67480,-4.7328,67480,16.646399999999996,67480,0,67480,0,67480,0.0066089630126953125,67480,27.65284538269043,67480,-3.8565470787607992,67480,2043.9425801989312,67480,90,67480,62.368,67480,15,67480,15,67480,41,67480,314
67490,8.4713986820693432E-06,67490,-0.9984241014511368,67490,0.0005266080474853515,67490,27.620741185069086,67490,0,67490,27.62,67490,0.00053,67490,-0.00174,67490,-4.6512,67490,15.912,67490,0,67490,0,67490,0.006866455078125,67490,27.642803192138672,67490,-3.8563846047567294,67490,2043.9409945467457,67490,90,67490,62.378,67490,15,67490,15,67490,41,67490,324
67500,9.54019676336176E-06,67500,-0.998674676908838,67500,0.0005266080474853515,67500,27.610742296314243,67500,0,67500,27.61,67500,0.00053,67500,-0.00174,67500,-4.1615999999999991,67500,16.0752,67500,0,67500,0,67500,0.006694793701171875,67500,27.632932662963867,67500,-3.8562076744168556,67500,2043.9428472466536,67500,90,67500,62.388,67500,15,67500,15,67500,41,67500,334
67510,2.6663070616960635E-05,67510,-0.99984664590824179,67510,0.0005267790241241455,67510,27.600725279688838,67510,0,67510,27.6,67510,0.00053,67510,-0.00173,67510,-4.1615999999999991,67510,15.912,67510,0,67510,0,67510,0.0067806243896484375,67510,27.62263298034668,67510,-3.8560158438197947,67510,2043.9483106740483,67510,90,67510,62.398,67510,15,67510,15,67510,41,67510,344
67520,-1.9950035912995807E-06,67520,-1.0001839029927007,67520,0.00052643707084655761,67520,27.5907099732399,67520,0,67520,27.59,67520,0.00053,67520,-0.00171,67520,-4.896,67520,15.9936,67520,0,67520,0,67520,0.006866455078125,67520,27.612762451171875,67520,-3.8558109395405875,67520,2043.956901901216,67520,90,67520,62.408,67520,15,67520,15,67520,41,67520,354
67530,-1.8608002616709362E-05,67530,-1.0007695204585885,67530,0.00052626609420776361,67530,27.580686628961566,67530,0,67530,27.58,67530,0.00053,67530,-0.00169,67530,-4.2432,67530,16.32,67530,0,67530,0,67530,0.0069522857666015625,67530,27.602720260620117,67530,-3.8555950157931176,67530,2043.9671312674177,67530,90,67530,62.418,67530,15,67530,15,67530,41,67530,364
67540,2.7414288719297126E-05,67540,-1.0000017237290135,67540,0.0005267790241241455,67540,27.5706807284832,67540,0,67540,27.57,67540,0.00053,67540,-0.00168,67540,-4.1615999999999991,67540,15.9936,67540,0,67540,0,67540,0.006694793701171875,67540,27.592592239379883,67540,-3.8553705328795647,67540,2043.9766761654123,67540,90,67540,62.428,67540,15,67540,15,67540,41,67540,374
67550,1.7761152448400717E-05,67550,-0.99937131847235439,67550,0.0005266080474853515,67550,27.560680642604829,67550,0,67550,27.56,67550,0.00053,67550,-0.00168,67550,-4.4064,67550,15.3408,67550,0,67550,0,67550,0.007038116455078125,67550,27.5826358795166,67550,-3.8551415691333966,67550,2043.9829783913754,67550,90,67550,62.438,67550,15,67550,15,67550,41,67550,384
67560,-1.3192999680831742E-05,67560,-0.99917168481192509,67560,0.00052626609420776361,67560,27.550679359602931,67560,0,67560,27.55,67560,0.00053,67560,-0.00168,67560,-4.6512,67560,15.504,67560,0,67560,0,67560,0.0067806243896484375,67560,27.572593688964844,67560,-3.8549104120004216,67560,2043.9840841401203,67560,90,67560,62.448,67560,15,67560,15,67560,41,67560,394
67570,4.3940298928119067E-06,67570,-0.99809819130102617,67570,0.00052643707084655761,67570,27.5406903898716,67570,0,67570,27.54,67570,0.00053,67570,-0.00168,67570,-4.4064,67570,15.6672,67570,0,67570,0,67570,0.007038116455078125,67570,27.562637329101562,67570,-3.8546782753317861,67570,2043.9787775327691,67570,90,67570,62.458,67570,15,67570,15,67570,41,67570,404
67580,7.5575007512209417E-06,67580,-0.99727214557344213,67580,0.00052643707084655761,67580,27.53070672168732,67580,0,67580,27.53,67580,0.00053,67580,-0.0017,67580,-4.8144,67580,15.9936,67580,0,67580,0,67580,0.0066089630126953125,67580,27.552595138549805,67580,-3.8544474133153312,67580,2043.9666136874394,67580,90,67580,62.468,67580,15,67580,15,67580,41,67580,414
67590,5.0469637328689621E-06,67590,-0.99661263669176026,67590,0.00052643707084655761,67590,27.520729723191263,67590,0,67590,27.52,67590,0.00053,67590,-0.00172,67590,-4.488,67590,16.728,67590,0,67590,0,67590,0.006694793701171875,67590,27.542552947998047,67590,-3.8542189846142274,67590,2043.9483225578358,67590,90,67590,62.478,67590,15,67590,15,67590,41,67590,424
67600,2.0213784196354982E-05,67600,-0.99795931609065225,67600,0.0005266080474853515,67600,27.510730321383477,67600,0,67600,27.51,67600,0.00053,67600,-0.00173,67600,-4.7328,67600,16.32,67600,0,67600,0,67600,0.0069522857666015625,67600,27.532339096069336,67600,-3.8539960503558413,67600,2043.9259773086453,67600,90,67600,62.488,67600,15,67600,15,67600,41,67600,434
67610,-7.5524435919559277E-06,67610,-0.99791497637296489,67610,0.00052626609420776361,67610,27.50073741824627,67610,0,67610,27.5,67610,0.00053,67610,-0.00173,67610,-4.2432,67610,15.9936,67610,0,67610,0,67610,0.0067806243896484375,67610,27.5222110748291,67610,-3.8537828841114847,67610,2043.9023674653465,67610,90,67610,62.498,67610,15,67610,15,67610,41,67610,444
67620,1.3603738332272754E-05,67620,-0.99800521573639156,67620,0.00052643707084655761,67620,27.490743831038476,67620,0,67620,27.49,67620,0.00053,67620,-0.00174,67620,-3.7536,67620,16.0752,67620,0,67620,0,67620,0.006866455078125,67620,27.51276969909668,67620,-3.8535807007416469,67620,2043.8799012363361,67620,90,67620,62.508,67620,15,67620,15,67620,41,67620,454
67630,-6.0259281210552274E-06,67630,-0.99892674290185124,67630,0.00052626609420776361,67630,27.480736391401294,67630,0,67630,27.48,67630,0.00053,67630,-0.00174,67630,-3.9168,67630,15.9936,67630,0,67630,0,67630,0.0069522857666015625,67630,27.502555847167969,67630,-3.8533888205726243,67630,2043.8607521881088,67630,90,67630,62.518,67630,15,67630,15,67630,41,67630,464
67640,8.7800020824950335E-06,67640,-0.99884101395308622,67640,0.00052643707084655761,67640,27.470733569240572,67640,0,67640,27.47,67640,0.00053,67640,-0.00173,67640,-4.4064,67640,15.9936,67640,0,67640,0,67640,0.006866455078125,67640,27.492599487304688,67640,-3.8532086470425475,67640,2043.8464969277434,67640,90,67640,62.528,67640,15,67640,15,67640,41,67640,474
67650,-2.5021043176525753E-05,67650,-0.99893817561158582,67650,0.00052609511756896972,67650,27.460732286238674,67650,0,67650,27.46,67650,0.00053,67650,-0.00173,67650,-4.488,67650,16.4016,67650,0,67650,0,67650,0.0067806243896484375,67650,27.482385635375977,67650,-3.8530421306913132,67650,2043.8377445660078,67650,90,67650,62.538,67650,15,67650,15,67650,41,67650,484
67660,-4.920830758205145E-06,67660,-0.99897211174050926,67660,0.00052626609420776361,67660,27.450730661201479,67660,0,67660,27.45,67660,0.00053,67660,-0.00173,67660,-4.896,67660,16.564799999999998,67660,0,67660,0,67660,0.0067806243896484375,67660,27.472429275512695,67660,-3.8528920371774191,67660,2043.8346649812643,67660,90,67660,62.548,67660,15,67660,15,67660,41,67660,494
67670,1.1346043929522986E-05,67670,-0.99905360653683362,67670,0.00052643707084655761,67670,27.440730404305459,67670,0,67670,27.44,67670,0.00053,67670,-0.00173,67670,-4.488,67670,15.6672,67670,0,67670,0,67670,0.006866455078125,67670,27.462129592895508,67670,-3.85275761755625,67670,2043.8370582297744,67670,90,67670,62.558,67670,15,67670,15,67670,41,67670,504
67680,1.2833824958785023E-05,67680,-0.99900700585197955,67680,0.00052643707084655761,67680,27.430728266215326,67680,0,67680,27.43,67680,0.00053,67680,-0.00173,67680,-4.08,67680,15.8304,67680,0,67680,0,67680,0.006866455078125,67680,27.452430725097656,67680,-3.8526379946344025,67680,2043.8445008721524,67680,90,67680,62.568,67680,15,67680,15,67680,41,67680,514
67690,-4.7454729167092547E-06,67690,-0.99954714651812016,67690,0.00052626609420776361,67690,27.42071928741932,67690,0,67690,27.42,67690,0.00053,67690,-0.00172,67690,-4.3248,67690,15.6672,67690,0,67690,0,67690,0.0071239471435546875,67690,27.442216873168945,67690,-3.8525327012551021,67690,2043.8562060278809,67690,90,67690,62.578,67690,15,67690,15,67690,41,67690,524
67700,3.1389670039310684E-05,67700,-1.0001389083992851,67700,0.0005266080474853515,67700,27.410703296899797,67700,0,67700,27.41,67700,0.00053,67700,-0.00171,67700,-4.4064,67700,15.9936,67700,0,67700,0,67700,0.0069522857666015625,67700,27.432003021240234,67700,-3.8524412214584109,67700,2043.8710795681204,67700,90,67700,62.588,67700,15,67700,15,67700,41,67700,534
67710,-2.0173140412891605E-05,67710,-0.99999341474428749,67710,0.00052609511756896972,67710,27.400691068768502,67710,0,67710,27.4,67710,0.00053,67710,-0.00169,67710,-4.08,67710,16.0752,67710,0,67710,0,67710,0.006866455078125,67710,27.421960830688477,67710,-3.8523611424552171,67710,2043.8873985416976,67710,90,67710,62.598,67710,15,67710,15,67710,41,67710,544
67720,-3.7530324269217137E-06,67720,-0.9994739717144453,67720,0.00052626609420776361,67720,27.390690640854839,67720,0,67720,27.39,67720,0.00053,67720,-0.00169,67720,-4.2432,67720,16.1568,67720,0,67720,0,67720,0.007038116455078125,67720,27.412004470825195,67720,-3.8522919767082273,67720,2043.9028542736676,67720,90,67720,62.608,67720,15,67720,15,67720,41,67720,554
67730,-5.2452323756850654E-06,67730,-0.999473675714133,67730,0.00052626609420776361,67730,27.380685253429416,67730,0,67730,27.38,67730,0.00053,67730,-0.00169,67730,-4.1615999999999991,67730,15.585600000000001,67730,0,67730,0,67730,0.0069522857666015625,67730,27.401962280273438,67730,-3.8522327447005309,67730,2043.915433153607,67730,90,67730,62.618,67730,15,67730,15,67730,41,67730,564
67740,-3.0616003131044157E-06,67740,-0.99884743011653554,67740,0.00052626609420776361,67740,27.370690469098093,67740,0,67740,27.37,67740,0.00053,67740,-0.00169,67740,-4.488,67740,15.3408,67740,0,67740,0,67740,0.006866455078125,67740,27.392091751098633,67740,-3.8521834775359411,67740,2043.9235684323355,67740,90,67740,62.628,67740,15,67740,15,67740,41,67740,574
67750,-4.4678858393564E-06,67750,-0.99857595437935731,67750,0.00052626609420776361,67750,27.360692606449128,67750,0,67750,27.36,67750,0.00053,67750,-0.00169,67750,-4.896,67750,15.6672,67750,0,67750,0,67750,0.0069522857666015625,67750,27.382049560546875,67750,-3.8521435084201996,67750,2043.9262656222429,67750,90,67750,62.638,67750,15,67750,15,67750,41,67750,584
67760,1.4679433523901742E-05,67760,-0.997506248903157,67760,0.00052643707084655761,67760,27.350707570123674,67760,0,67760,27.35,67760,0.00053,67760,-0.0017,67760,-4.2432,67760,16.0752,67760,0,67760,0,67760,0.006866455078125,67760,27.371921539306641,67760,-3.8521118345454783,67760,2043.9231275381578,67760,90,67760,62.648,67760,15,67760,15,67760,41,67760,594
67770,-2.6364018595352858E-06,67770,-0.99692140017455588,67770,0.00052626609420776361,67770,27.34072783534527,67770,0,67770,27.34,67770,0.00053,67770,-0.00172,67770,-4.08,67770,16.0752,67770,0,67770,0,67770,0.00720977783203125,67770,27.362051010131836,67770,-3.8520867518201216,67770,2043.914477775219,67770,90,67770,62.658,67770,15,67770,15,67770,41,67770,604
67780,-1.6694982180025987E-05,67780,-0.99789767978911914,67780,0.00052609511756896972,67780,27.330729117608072,67780,0,67780,27.33,67780,0.00053,67780,-0.00172,67780,-4.896,67780,16.4016,67780,0,67780,0,67780,0.006866455078125,67780,27.3519229888916,67780,-3.8520675181815269,67780,2043.9019028455298,67780,90,67780,62.668,67780,15,67780,15,67780,41,67780,614
67790,1.5908016964522771E-05,67790,-0.99765214652153444,67790,0.00052643707084655761,67790,27.320741516017915,67790,0,67790,27.32,67790,0.00053,67790,-0.00174,67790,-4.4064,67790,15.9936,67790,0,67790,0,67790,0.006694793701171875,67790,27.34196662902832,67790,-3.852051353565034,67790,2043.8876173442905,67790,90,67790,62.678,67790,15,67790,15,67790,41,67790,624
67800,-2.7682802376409706E-05,67800,-0.99817348375546144,67800,0.00052592414093017572,67800,27.31074331133366,67800,0,67800,27.31,67800,0.00053,67800,-0.00174,67800,-4.2432,67800,15.8304,67800,0,67800,0,67800,0.007038116455078125,67800,27.331924438476562,67800,-3.8520349913320269,67800,2043.8738256259505,67800,90,67800,62.688,67800,15,67800,15,67800,41,67800,634
67810,-6.0403075147754438E-06,67810,-0.99836548263768965,67810,0.00052609511756896972,67810,27.300746303772929,67810,0,67810,27.3,67810,0.00053,67810,-0.00175,67810,-4.1615999999999991,67810,15.912,67810,0,67810,0,67810,0.007038116455078125,67810,27.321968078613281,67810,-3.8520143486791261,67810,2043.8626014996264,67810,90,67810,62.698,67810,15,67810,15,67810,41,67810,644
67820,9.53333954373471E-06,67820,-0.99875953625569713,67820,0.00052626609420776361,67820,27.290743652629853,67820,0,67820,27.29,67820,0.00053,67820,-0.00174,67820,-3.7536,67820,15.9936,67820,0,67820,0,67820,0.006866455078125,67820,27.311840057373047,67820,-3.8519845004106941,67820,2043.8555690198616,67820,90,67820,62.708,67820,15,67820,15,67820,41,67820,654
67830,-6.45449469007444E-06,67830,-0.99910526392074483,67830,0.00052609511756896972,67830,27.280737923169138,67830,0,67830,27.28,67830,0.00053,67830,-0.00174,67830,-4.08,67830,15.9936,67830,0,67830,0,67830,0.006866455078125,67830,27.301797866821289,67830,-3.851943676511318,67830,2043.853748512327,67830,90,67830,62.718,67830,15,67830,15,67830,41,67830,664
67840,-3.2787502476618415E-05,67840,-0.99882129391207086,67840,0.00052575316429138183,67840,27.270739547467233,67840,0,67840,27.27,67840,0.00053,67840,-0.00174,67840,-3.7536,67840,16.564799999999998,67840,0,67840,0,67840,0.007038116455078125,67840,27.291841506958008,67840,-3.851890723167664,67840,2043.8574142386674,67840,90,67840,62.728,67840,15,67840,15,67840,41,67840,674
67850,1.9859184631523267E-05,67850,-0.9992791246094358,67850,0.00052626609420776361,67850,27.260733475971225,67850,0,67850,27.26,67850,0.00053,67850,-0.00174,67850,-4.896,67850,16.0752,67850,0,67850,0,67850,0.006866455078125,67850,27.281885147094727,67850,-3.8518221873688665,67850,2043.8663383732912,67850,90,67850,62.738,67850,15,67850,15,67850,41,67850,684
67860,7.2692023841652256E-06,67860,-0.99891743998360949,67860,0.00052609511756896972,67860,27.250735271286967,67860,0,67860,27.25,67860,0.00053,67860,-0.00174,67860,-4.7328,67860,15.6672,67860,0,67860,0,67860,0.0069522857666015625,67860,27.272014617919922,67860,-3.8517347684545271,67860,2043.8799808260092,67860,90,67860,62.748,67860,15,67860,15,67860,41,67860,694
67870,-1.9953079833306907E-05,67870,-1.0001314113158479,67870,0.00052575316429138183,67870,27.240716886520389,67870,0,67870,27.24,67870,0.00053,67870,-0.00172,67870,-4.2432,67870,15.6672,67870,0,67870,0,67870,0.006866455078125,67870,27.261800765991211,67870,-3.8516253344322542,67870,2043.8974574375775,67870,90,67870,62.758,67870,15,67870,15,67870,41,67870,704
67880,-1.9554467422760355E-05,67880,-1.0002571437410774,67880,0.00052575316429138183,67880,27.230701067018511,67880,0,67880,27.23,67880,0.00053,67880,-0.00171,67880,-4.2432,67880,16.0752,67880,0,67880,0,67880,0.0067806243896484375,67880,27.251672744750977,67880,-3.8514901287979448,67880,2043.9174755524473,67880,90,67880,62.768,67880,15,67880,15,67880,41,67880,714
67890,-1.6965824125511877E-05,67890,-0.99936286216761916,67890,0.00052575316429138183,67890,27.220700126051906,67890,0,67890,27.22,67890,0.00053,67890,-0.0017,67890,-4.2432,67890,15.8304,67890,0,67890,0,67890,0.0069522857666015625,67890,27.241716384887695,67890,-3.8513289400698505,67890,2043.9378207621924,67890,90,67890,62.778,67890,15,67890,15,67890,41,67890,724
67900,-2.9638950892183968E-06,67900,-0.99906586268821962,67900,0.00052592414093017572,67900,27.21070175035,67900,0,67900,27.21,67900,0.00053,67900,-0.00171,67900,-4.4064,67900,16.1568,67900,0,67900,0,67900,0.0066089630126953125,67900,27.231845855712891,67900,-3.8511443569405284,67900,2043.9561499554118,67900,90,67900,62.788,67900,15,67900,15,67900,41,67900,734
67910,-3.001974860724638E-06,67910,-0.99890391980062554,67910,0.00052592414093017572,67910,27.200703716683389,67910,0,67910,27.2,67910,0.00053,67910,-0.00171,67910,-4.1615999999999991,67910,15.8304,67910,0,67910,0,67910,0.007038116455078125,67910,27.221889495849609,67910,-3.8509399037850116,67910,2043.9708716483156,67910,90,67910,62.798,67910,15,67910,15,67910,41,67910,744
67920,-1.1573912625885371E-06,67920,-0.99933347758303526,67920,0.00052592414093017572,67920,27.190697987222674,67920,0,67920,27.19,67920,0.00053,67920,-0.0017,67920,-4.488,67920,15.096,67920,0,67920,0,67920,0.006866455078125,67920,27.211933135986328,67920,-3.8507205732030072,67920,2043.9810596479422,67920,90,67920,62.808,67920,15,67920,15,67920,41,67920,754
67930,-1.7495435862268662E-06,67930,-0.99865514510250419,67930,0.00052592414093017572,67930,27.180700295591357,67930,0,67930,27.18,67930,0.00053,67930,-0.00169,67930,-4.3248,67930,15.8304,67930,0,67930,0,67930,0.0069522857666015625,67930,27.2021484375,67930,-3.8504917781210941,67930,2043.9861500112377,67930,90,67930,62.818,67930,15,67930,15,67930,41,67930,764
67940,-1.0315416893829671E-05,67940,-0.99772783730118431,67940,0.00052575316429138183,67940,27.1707126940012,67940,0,67940,27.17,67940,0.00053,67940,-0.00171,67940,-4.488,67940,16.0752,67940,0,67940,0,67940,0.0069522857666015625,67940,27.192192077636719,67940,-3.8502578257263012,67940,2043.9856261154121,67940,90,67940,62.828,67940,15,67940,15,67940,41,67940,774
